gene_ENS	gene_OTT	gene_name	logFC	unshrunk.logFC	logCPM	PValue	FDR	gl
ENSMUSG00000043019.12	OTTMUSG00000049645.1	Edem3	-0.00730604285978232	-0.00730692260344349	3.97665752557675	0.994836172518454	1	Not regulated
ENSMUSG00000032666.16	OTTMUSG00000029402.3	1700025G04Rik	-0.364819957829603	-0.369122771465063	0.0473231476346026	0.501526978466703	1	Not regulated
ENSMUSG00000014980.14	OTTMUSG00000034856.3	Tsen15	0.167212741962542	0.167412354522006	1.1267806502617	0.768510225499621	1	Not regulated
ENSMUSG00000026482.13	OTTMUSG00000022514.3	Rgl1	0.0282904570522967	0.0282914648689367	6.041286941091	0.999999648687391	1	Not regulated
ENSMUSG00000055547.4	OTTMUSG00000019687.1	Apobec4	-0.0734571971777383	-0.0734897118627096	5.63135652004553	0.961513320445031	1	Not regulated
ENSMUSG00000008475.13	OTTMUSG00000022155.1	Arpc5	0.466856741201885	0.467483999940492	1.98507201980567	0.471502334258319	1	Not regulated
ENSMUSG00000042772.15	OTTMUSG00000049697.1	Smg7	-0.0219974931956175	-0.0219979834878244	7.71520549037495	0.999983163628172	1	Not regulated
ENSMUSG00000100394.1	OTTMUSG00000049698.1	Gm28791	0.283339773611752	0.290818050624539	-1.31017792323909	0.691565373531195	1	Not regulated
ENSMUSG00000103840.1	OTTMUSG00000049700.1	1700040K01Rik	0.0512436776324314	0.0514570228476353	0.996793408519941	0.931755909401323	1	Not regulated
ENSMUSG00000026479.13	OTTMUSG00000049711.1	Lamc2	0.480416607713162	0.481632236548912	0.471245887940911	0.401948609443758	1	Not regulated
ENSMUSG00000026478.14	OTTMUSG00000030992.1	Lamc1	-0.122249466402327	-0.122809030996921	0.951228422424811	0.833389574128466	1	Not regulated
ENSMUSG00000042708.12	OTTMUSG00000022957.2	Shcbp1l	-0.0161449769016782	-0.0161450508258126	8.90642121302536	0.999999798272292	1	Not regulated
ENSMUSG00000064435.1	NA	Gm25588	-0.0300331308958884	-0.0300518119278817	0.554003405289962	0.957829628272602	1	Not regulated
ENSMUSG00000103543.1	OTTMUSG00000049713.1	Gm37669	-0.172469361317924	-0.172504027998304	2.8188306128925	0.875246211262527	1	Not regulated
ENSMUSG00000042699.11	OTTMUSG00000049714.2	Dhx9	-0.00236759944958913	-0.00236763194325628	6.58698984896671	0.999175132601422	1	Not regulated
ENSMUSG00000099858.1	OTTMUSG00000049728.1	Gm6652	-0.185182222422434	-0.185316900165512	2.45214882215733	0.799090319920926	1	Not regulated
